student_id,sentence_id,audio_file,mel_file,ground_truth,transcript,wer,cer,fluency_label,fluency_label_wer,length_class,duration_s,speech_duration_s,hesitation_count,mean_pause_s,zcr,energy_variance,chars_per_sec
S017,009,S017_009.wav,S017_009_mel.npy,අපි අද පොල් කැඩුවා,අපි අද පෝ කැඩුවා,0.25,0.2,1,1,short,1.685,1.536,0,0.0,0.1198,0.003831,9.766
S017,010,S017_010.wav,S017_010_mel.npy,"ඇයි හිනා වෙන්නේ, මට රජ වෙන්න බැරිද",ඇයි හිනා වෙන්නේ මට රචවෙන්න බැලිද.,0.4286,0.0741,0,2,long,3.285,2.816,1,0.16,0.1157,0.003891,9.943
S017,011,S017_011.wav,S017_011_mel.npy,දුව සටහන් පොතේ මොනවාද ලියා ගත්තේ,දුවසතාන් පොතේ මනාදලියා ගත්තේ,0.6667,0.1481,1,2,long,2.88,2.592,0,0.0,0.1356,0.005342,10.417
S017,012,S017_012.wav,S017_012_mel.npy,ඉතින් මෙච්චර පරක්කු වුනේ ඇයි,ඉතිං මෙච්චර පරක්වොනේ ඇයි.,0.6,0.2083,1,2,short,2.475,2.112,0,0.0,0.1427,0.004311,11.364
S017,013,S017_013.wav,S017_013_mel.npy,දවසක් අම්මා අශ්ව පැටියාගෙන් උදව්වක් ඉල්ලුවා,දවසක්ක අමාශ්‍ය පැටියාගෙන් දව්වක් එළුවා.,0.8333,0.2632,1,2,long,3.669,3.296,0,0.0,0.1411,0.002693,11.529
S017,014,S017_014.wav,S017_014_mel.npy,ඔය ගඟ හරි ගැඹුරුයි,ඔය කංග හරි කඟුරුයි,0.5,0.4,2,2,short,1.92,1.568,0,0.0,0.1049,0.004234,9.566
S017,015,S017_015.wav,S017_015_mel.npy,අශ්ව පැටියා ඉක්මනින් ගෙදර එනවා දැකලා අම්මා පුදුම වුනා,අශ්ව පැටියා ඉකනින් කෙතරෙනවා දැකලා අම්මා පුදුමුණා,0.5556,0.1333,1,2,long,4.48,4.032,0,0.0,0.1219,0.002705,11.161
S017,016,S017_016.wav,S017_016_mel.npy,"සිටුතුමනි, අපට අනුකම්පා කරනු මැනවි",තිතුක්මණි අපට අනුකම්පා කරනු මැනවි.,0.2,0.1379,1,1,short,3.605,3.2,1,0.16,0.1135,0.005423,9.375
S017,017,S017_017.wav,S017_017_mel.npy,බරෙන් වැඩි වන්නේ ගසක මුල කොටසද,බරින් වැඩිවන්නේ කස්ට මොළකොටස් ද?,1.0,0.24,1,2,long,3.349,2.528,2,0.176,0.128,0.004373,9.889
S017,018,S017_018.wav,S017_018_mel.npy,රයිට් සහෝදරයන්ගේ පියා ඔවුන් පුංචිකාලයේ දී කඩදාසි සහ රබර් පටිවලින් සෙල්ලම් අහස් යානා තනා දුන්නේය,රයික් සහෝදරින්ගේ පියා උන් පොංචි කාලයේදී කඩදාස සහ රබල් පටිවලින් සෙල්ලම් හස්තියානා තනා දුන්නේය.,0.6,0.1358,1,2,long,9.387,8.128,2,0.288,0.1215,0.002205,9.966
S017,019,S017_019.wav,S017_019_mel.npy,පසු කලෙක ඔවුහු බයිසිකල් වැඩ වැඩපොළක් ඇරඹූහ,පසු කරක ඔහුව බර්ස්කරු වැඩපොළක් තනබූහ.,0.7143,0.4444,2,2,long,3.456,2.944,1,0.16,0.1073,0.003443,12.228
S017,020,S017_020.wav,S017_020_mel.npy,දැන් හැමෝම වාඩිවෙන්න,දැන් ඇමෝම වාඩිවෙන්න,0.3333,0.1111,1,1,short,1.92,1.728,0,0.0,0.0955,0.006254,10.417
S017,021,S017_021.wav,S017_021_mel.npy,අපි ඊළඟ දවසේ තවත් සෙල්ලමක් කරමු,අපි ලඟද අවසේත අවත්ස එල්ලමක් කරමු.,0.6667,0.1538,1,2,long,3.2,2.752,0,0.0,0.1185,0.003897,9.448
S017,022,S017_022.wav,S017_022_mel.npy,මේ සිහින අප නින්දේ දී දකින සිහින නම් නොවේ,මේ සිහින අප නින්දේදී දක්න සිහින නම් නොවේ.,0.3333,0.0303,0,1,long,3.925,3.456,0,0.0,0.107,0.004147,9.549
S017,023,S017_023.wav,S017_023_mel.npy,ඇගේ ගම ගිංතොට ය,ඇගේ කමකින්තොටය,0.75,0.3333,1,2,short,2.24,1.728,0,0.0,0.1328,0.004252,6.944
S017,024,S017_024.wav,S017_024_mel.npy,මේ පුංචි දැරිය ඇගේ ප්‍රියතම වැඩිහිටි නෑදෑයා ගැන පසු කලෙක එසේ කීවාය,මේ පුංචි දරිය ඇගේ ප්‍රිර්සම වැඩිවිති නැදැයා ගැන පක්කල කෙසේ කීවාය.,0.5833,0.2182,1,2,long,5.803,5.248,0,0.0,0.0973,0.004494,10.48
S017,025,S017_025.wav,S017_025_mel.npy,පින්තූර මගින් කතා කීම ඈත කාලයේ සිට පැවත එන ක්‍රමයකි,පින්තූර මගෙන් කතා කීම ඇතා කාලයෙස්ට බැවතෙන ක්‍රමයකි.,0.6,0.1667,1,2,long,4.608,4.064,0,0.0,0.1018,0.00687,10.335
S017,026,S017_026.wav,S017_026_mel.npy,මකුළුවා තණ බිස්සේ හැංගුනා,මකළොවා තනගිස් හැංගුණා.,0.75,0.2273,1,2,short,2.453,2.176,0,0.0,0.1117,0.006568,10.11
S017,027,S017_027.wav,S017_027_mel.npy,එළියේ ලස්සන ගැහැණු ළමයෙක් හිටගෙන හිටියා,එළියේ ලසනක අය ලමයෙක් උටගෙන හිටියා,0.5,0.2941,1,2,long,3.136,2.848,0,0.0,0.126,0.002323,11.938
S017,028,S017_028.wav,S017_028_mel.npy,අතරමගදී ඉතාම භයානක දෙයක් සිදුවුණා,අතර මකදී ඉතාම බලානකතයක් සිතුවුණා,1.0,0.1724,1,2,short,3.477,3.328,0,0.0,0.1287,0.00361,8.714
S017,029,S017_029.wav,S017_029_mel.npy,සර්පයා මහා විශාලෙට කට ඇරියා,සල්පයා මහහි සාවට කක්ට ඇරියා,0.8,0.3478,1,2,short,3.541,3.2,0,0.0,0.1476,0.003256,7.188
S017,030,S017_030.wav,S017_030_mel.npy,ටිකක් හිතලා බලන්නකෝ,ඉගක් හිතලා බලන්නෙකෝ,0.6667,0.2353,1,2,short,1.813,1.781,0,0.0,0.1273,0.003428,9.543
S017,031,S017_031.wav,S017_031_mel.npy,තනියෙන් ලියන්න,තනයෙන් ලියන්න,0.5,0.0769,0,2,short,1.685,1.248,0,0.0,0.1192,0.004144,10.417
S017,032,S017_032.wav,S017_032_mel.npy,පස්වැනි ගුණාංගය,පස්චනි කුණාම්වේ,1.0,0.5,2,2,short,1.941,1.408,0,0.0,0.1226,0.006043,9.943
S017,033,S017_033.wav,S017_033_mel.npy,බරණැස් නුවර සිටුවරයෙක් වාසය කළේය,භරණැයි සුනුවල සිටුවරයෙක් වාසනෙ කළේය.,0.6,0.2143,1,2,short,3.925,3.392,1,0.16,0.1283,0.004218,8.255
S017,034,S017_034.wav,S017_034_mel.npy,නායකතුමා මෙසේ පිළිතුරු දුන්නේය,නායක සිටුතුමා මෙසේ පෙළිතුර දුන්නේය.,0.75,0.2222,1,2,short,3.072,2.848,0,0.0,0.1414,0.005821,9.48
S017,035,S017_035.wav,S017_035_mel.npy,තේරවිලි වර්ග කිහිපයක් තිබේ,තේරවිලි වර්ක කිහිපයක් ක්දේ?,0.5,0.1739,1,2,short,2.603,2.016,1,0.16,0.1118,0.005248,11.409
S017,036,S017_036.wav,S017_036_mel.npy,අපේ සීයා කතන්දර කීමට සමතෙකි,අපේ සියා කතන්දර කීමට සමතකි.,0.4,0.087,0,1,short,3.136,2.752,0,0.0,0.1241,0.004131,8.358
S017,037,S017_037.wav,S017_037_mel.npy,මේ අය අතරමගදී අම්බලමක නතර වුණා,මේ අය අතරමකදේ අම්බලමක නතර වුනා.,0.1667,0.08,0,1,long,3.456,3.104,0,0.0,0.1238,0.003037,8.054
S017,038,S017_038.wav,S017_038_mel.npy,හරි අපූරු කතාවක්,හරි අපෝරු කතාවක්.,0.3333,0.0714,0,1,short,1.941,1.568,0,0.0,0.1169,0.003984,8.929
S017,039,S017_039.wav,S017_039_mel.npy,කටුස්සාගේ කරේ රත්තරන් බැන්දා වගෙයි,කටුස්කාකේ කරේ රත්තරන් බැඳාවකේ,0.6,0.3,1,2,short,3.285,2.72,0,0.0,0.1262,0.003783,11.029
S017,040,S017_040.wav,S017_040_mel.npy,මුල් ගුරුතුමා කීවේය,මොල් කරුතමා කීවේය.,0.6667,0.2353,1,2,short,2.133,1.792,0,0.0,0.1087,0.004037,9.487
S017,041,S017_041.wav,S017_041_mel.npy,අද පුස්තකාල පන්තියක් කරමු,අද පුස්තකාල පන්තියක් කරමු.,0.0,0.0,0,0,short,2.731,2.144,0,0.0,0.1022,0.002209,10.261
S017,042,S017_042.wav,S017_042_mel.npy,මම ගල්පරයක ඇලී ජීවත් වුනෙමි,මම ගල පරයක ඇලී චීවත්වුණමි,0.8,0.1304,1,2,short,2.603,2.304,0,0.0,0.1051,0.005818,9.983
S017,043,S017_043.wav,S017_043_mel.npy,බෙලි කටුව කතා කරයි,බෙලි කටුව කතා කරයි.,0.0,0.0,0,0,short,1.685,1.525,0,0.0,0.1191,0.004082,9.834
S017,044,S017_044.wav,S017_044_mel.npy,සති අන්තේ නිවාඩුවට බිංදුලා ගමේ ගියා,සතිය අන්තේ නෙවාඩවට පිංගුලා ගමය කියා,0.8333,0.2333,1,2,long,3.136,2.848,0,0.0,0.1131,0.001513,10.534
S017,045,S017_045.wav,S017_045_mel.npy,මොනවාද ඒවායේ නම්,මොනවා දේවා ඒ නම්,1.0,0.2143,1,2,short,1.877,1.472,0,0.0,0.0975,0.005756,9.511
S017,046,S017_046.wav,S017_046_mel.npy,නංගි උත්තර දුන්නා,නංග්‍රීය උත්තර දුන්නා,0.3333,0.3333,1,1,short,1.792,1.408,0,0.0,0.0994,0.00528,10.653
S017,047,S017_047.wav,S017_047_mel.npy,පාර කියන අත්තම්මා,පාර කියන අතම්මා.,0.3333,0.1333,1,1,short,1.877,1.653,0,0.0,0.1187,0.004121,9.072
S017,048,S017_048.wav,S017_048_mel.npy,ඇයගේ කැපවීම පුදුමාකාරය,ඇයගේ කැපිවියක්ම පුක්මාකාරය,0.6667,0.35,1,2,short,2.88,2.592,0,0.0,0.107,0.003731,7.716
S017,049,S017_049.wav,S017_049_mel.npy,මිනිසාගේ පරම යුතුකම මිනිසාට සේවය කිරීම,මිනිසාගේ පරම යුතුකම මිනිසාට සේවය කිරීම,0.0,0.0,0,0,long,4.053,3.552,0,0.0,0.1045,0.004989,9.291
S017,050,S017_050.wav,S017_050_mel.npy,අපි මේ වන විට පැය දොළහක් වැඩ කර පැය දොළහක් විවේක ගත්තා,අපි මේවනුවට පැය දොළහක් හැර වැඩකර පැය දොළහක් විවේක ගත්තා,0.4167,0.1163,1,2,long,4.992,4.448,0,0.0,0.1056,0.003866,9.667
S017,051,S017_051.wav,S017_051_mel.npy,අප කවුරුත් පුදුමයට පත්කරමින් ඈට පණ ආවා,අප කවුරත් ප්‍රතුමෙට් පත්කරමින් නෑට පන ආවා.,0.4286,0.2812,1,2,long,4.011,3.2,0,0.0,0.1105,0.003402,10.0
S017,052,S017_052.wav,S017_052_mel.npy,සුගන්ධවත් පුෂ්පයෝ අපගේ සොහොයුරියෝය,සුගාන්දවත් උෂ්පොයෝ අප ගේසො යුරයෝ,1.0,0.2581,1,2,short,5.013,4.181,3,0.224,0.1312,0.007685,7.414
S017,053,S017_053.wav,S017_053_mel.npy,ගංගාවෝ අපගේ සොහොයුරෝ වෙති,දංගාවෝ අප ගේස්තහොයුරුයෝ වැතියි,1.0,0.3636,2,2,short,2.901,2.4,0,0.0,0.105,0.004996,9.167
S017,054,S017_054.wav,S017_054_mel.npy,නංගී මට නොදී කිසිවක් නොකනවා ඇතැයි මට සිතේ,නගේ මට නතිය කිසිවක් නකානවා ඇතැයි මට සිද්දේ,0.5,0.2941,1,2,long,5.717,4.853,2,0.24,0.1074,0.00484,7.005
S017,055,S017_055.wav,S017_055_mel.npy,නංගි උදේ පාන්දරින්ම නැගිටියි,නගී උදේ පාන්දරීම නැගිටී,0.75,0.32,1,2,short,3.349,2.656,1,0.192,0.0946,0.003158,9.413
S017,056,S017_056.wav,S017_056_mel.npy,ඈ මා ගෙදර යන විට අසනු ඇත,ඇය මා ගෙදර යනවිට අසනො ඇත.,0.5714,0.1667,1,2,long,2.667,2.336,0,0.0,0.1153,0.005585,7.705
S017,057,S017_057.wav,S017_057_mel.npy,ගොවිතැන සඳහා භාවිත වන උපකරණ එකින් එක විස්තර කරද්දී ළමයි සාවධානව අසා සිටියහ,ගොවිතන සඳහාභාවාවීතකරණ උපකරණය කින්නෙක ස්තරක රදී ළමයි ස්වාවදාන්නව අශාස්තියහ.,0.9231,0.3226,1,2,long,8.256,6.848,3,0.299,0.1172,0.003416,9.054
S017,058,S017_058.wav,S017_058_mel.npy,ළමයි පොල්තෙල් හිඳීමට භාවිත කරන සෙක්කුව අසලට රැස් වූහ,ලමයි පෝර්තයල් හිඳීමට භාවතා කරන් සෙක්වා සොලට පැස්වූහ.,0.7778,0.25,1,2,long,4.608,4.32,0,0.0,0.1137,0.002498,10.185
S017,059,S017_059.wav,S017_059_mel.npy,ඒ ගොල්ලන්ට අලුත් ක්‍රමයක් හොයා ගන්න වෙනවා,ඒගොල්ලන්ටා ලොච්චෙනුයක් හොයාගන්න වෙන හා,1.0,0.2571,1,2,long,3.2,2.784,0,0.0,0.1225,0.003633,12.572
S017,060,S017_060.wav,S017_060_mel.npy,බොහෝ දෙනෙක් මම එනතුරු බලා ගෙන හිටියා,බොහෝ දෙනෙක් මම එන්නතුරු බලාක්න හිටියා,0.4286,0.1333,1,2,long,3.072,2.88,0,0.0,0.1038,0.003349,10.417
S017,061,S017_061.wav,S017_061_mel.npy,මට ආරංචි වුණා රජතුමාගේ ගුහාව ළඟ අනතුරක් කියලා,මට අරජු නාරත්තුමාගේ ගොහාව ලග අනත්‍රක් කියලා.,0.75,0.2895,1,2,long,4.608,4.0,0,0.0,0.1089,0.00287,9.5
S017,062,S017_062.wav,S017_062_mel.npy,පැය අටකට පසු ඔවුන්ට පියාපත් සලන හඬක් ඇසිණි,දැය අටකට පස් හවුන්ට පියාවත් අනානා කැන්නේ.,0.875,0.4,2,2,long,4.075,3.36,0,0.0,0.1063,0.006221,10.417
S017,063,S017_063.wav,S017_063_mel.npy,මිනිසුන් ගැන විස්තර දැනගන්න බොහෝ ක්‍රම තියෙනවා,මෙනිසුන් ගැනවිස්තර දන ගන්න ගොහෝ ක්‍රමතියනවා.,1.0,0.1,0,2,long,4.48,3.36,1,0.544,0.0929,0.003103,11.905
S017,064,S017_064.wav,S017_064_mel.npy,ඔබට දින හතරක් දෙමි,ඔබට දින හතරක්දෙමි.,0.5,0.0,0,2,short,2.219,1.696,0,0.0,0.0912,0.004652,8.844
