student_id,sentence_id,audio_file,mel_file,ground_truth,transcript,wer,cer,fluency_label,fluency_label_wer,length_class,duration_s,speech_duration_s,hesitation_count,mean_pause_s,zcr,energy_variance,chars_per_sec,cluster_label,length_class_enc
S021,27,S021_027.wav,S021_027_mel.npy,එළියේ ලස්සන ගැහැණු ළමයෙක් හිටගෙන හිටියා,එළියේ ලස්සන ගැහැනු ළමය කිට ගෙන විකියක්,0.6667,0.2059,1,2,long,3.14,2.88,0,0.0,0.0943,0.001876,11.806,2,1
S021,28,S021_028.wav,S021_028_mel.npy,අතරමගදී ඉතාම භයානක දෙයක් සිදුවුණා,අතර මගදී ඉතාම භායානක දෙයක් සිදුවුණ,0.8,0.069,0,2,short,3.556,3.2,0,0.0,0.0996,0.004212,9.062,2,0
S021,29,S021_029.wav,S021_029_mel.npy,සර්පයා මහා විශාලෙට කට ඇරියා,තාර්පයා මහා විශාල එකට ඇරියා,0.6,0.1739,1,2,short,3.064,2.56,1,0.192,0.0957,0.00188,8.984,2,0
S021,30,S021_030.wav,S021_030_mel.npy,ටිකක් හිතලා බලන්නකෝ,ටිකක් දළ බලන්නකෝ,0.3333,0.2353,1,1,short,2.315,1.696,1,0.224,0.0919,0.003439,10.024,2,0
S021,31,S021_031.wav,S021_031_mel.npy,තනියෙන් ලියන්න,තතියෙන් උයන්න,1.0,0.2308,1,2,short,1.362,1.33,0,0.0,0.0843,0.004305,9.775,2,0
S021,32,S021_032.wav,S021_032_mel.npy,පස්වැනි ගුණාංගය,පස්සන් ගුණාන්ගේ,1.0,0.4286,2,2,short,1.665,1.408,0,0.0,0.0879,0.004923,9.943,2,0
S021,33,S021_033.wav,S021_033_mel.npy,බරණැස් නුවර සිටුවරයෙක් වාසය කළේය,බර නැස් නුවද සිටුවරයෙක් වාසේ කළේය.,0.8,0.0714,0,2,short,3.026,2.72,0,0.0,0.1006,0.003082,10.294,2,0
S021,34,S021_034.wav,S021_034_mel.npy,නායකතුමා මෙසේ පිළිතුරු දුන්නේය,නාඛ සිටුතුමා මෙසේ පිළිතුරු දුන්නේ,0.75,0.2222,1,2,short,2.762,2.624,0,0.0,0.0994,0.00222,10.29,2,0
S021,35,S021_035.wav,S021_035_mel.npy,තේරවිලි වර්ග කිහිපයක් තිබේ,තේරවිලි වර්ක කිහිපයක් තිබේ.,0.25,0.0435,0,1,short,2.346,2.016,0,0.0,0.0777,0.004456,11.409,2,0
S021,36,S021_036.wav,S021_036_mel.npy,අපේ සීයා කතන්දර කීමට සමතෙකි,අපේ සීයා කතම්දෙර කීමුට සත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත්ත,0.6,1.0,2,2,short,3.897,3.545,0,0.0,0.0908,0.003516,6.489,2,0
S021,37,S021_037.wav,S021_037_mel.npy,මේ අය අතරමගදී අම්බලමක නතර වුණා,මේ අය අතරමගදී අම්බලමක නතරු වුණා,0.1667,0.04,0,1,long,3.783,3.456,0,0.0,0.0882,0.004575,7.234,2,1
S021,38,S021_038.wav,S021_038_mel.npy,හරි අපූරු කතාවක්,අරි අපූරු කතාව,0.6667,0.2143,1,2,short,1.702,1.408,0,0.0,0.0865,0.003463,9.943,2,0
S021,39,S021_039.wav,S021_039_mel.npy,කටුස්සාගේ කරේ රත්තරන් බැන්දා වගෙයි,කට්ටුස්සෑගේ කරේ රතරම් බැන්දාගාගේ,0.8,0.3333,1,2,short,2.837,2.656,0,0.0,0.1003,0.003224,11.295,2,0
S021,40,S021_040.wav,S021_040_mel.npy,මුල් ගුරුතුමා කීවේය,මොල් ගුරු තොමා කීවේ,1.0,0.1765,1,2,short,2.156,1.9,1,0.224,0.0864,0.006602,8.946,2,0
S021,41,S021_041.wav,S021_041_mel.npy,අද පුස්තකාල පන්තියක් කරමු,අද පුෂ්තකාලය හංතිය කොරුම්,0.75,0.3636,2,2,short,2.819,2.592,0,0.0,0.0905,0.004108,8.488,2,0
S021,42,S021_042.wav,S021_042_mel.npy,මම ගල්පරයක ඇලී ජීවත් වුනෙමි,මම ගල් පරයක ඇලිගීවත් වුනේමි.,0.8,0.1304,1,2,short,4.313,3.872,1,0.192,0.093,0.003815,5.94,2,0
S021,43,S021_043.wav,S021_043_mel.npy,බෙලි කටුව කතා කරයි,බෙළිකට කතා කරයි.,0.5,0.1333,1,2,short,1.816,1.72,0,0.0,0.0845,0.004844,8.721,2,0
S021,44,S021_044.wav,S021_044_mel.npy,සති අන්තේ නිවාඩුවට බිංදුලා ගමේ ගියා,සත්ති අනේ නෙමූ සති අනෙමිවාඩු බින්දුලා ගමේ ගියා,1.0,0.5333,2,2,long,5.939,5.376,2,0.208,0.0878,0.00211,5.58,2,1
S021,45,S021_045.wav,S021_045_mel.npy,මොනවාද ඒවායේ නම්,හොනවාදයේ ඒ අවෙවායේ නම්,1.0,0.4286,2,2,short,3.481,3.072,0,0.0,0.09,0.007123,4.557,2,0
S021,46,S021_046.wav,S021_046_mel.npy,නංගි උත්තර දුන්නා,නඟී උත්තර දුන්නක්,0.6667,0.3333,1,2,short,1.4,1.368,0,0.0,0.0912,0.00538,10.967,2,0
S021,47,S021_047.wav,S021_047_mel.npy,පාර කියන අත්තම්මා,පාර කියන්න අතම්මා,0.6667,0.2,1,2,short,2.459,2.208,0,0.0,0.0987,0.003831,6.793,2,0
S021,48,S021_048.wav,S021_048_mel.npy,ඇයගේ කැපවීම පුදුමාකාරය,ඇයගේ කැතවීම කුදුමාකාරය,0.6667,0.1,0,2,short,3.934,3.552,1,0.288,0.0938,0.003936,5.631,2,0
S021,49,S021_049.wav,S021_049_mel.npy,මිනිසාගේ පරම යුතුකම මිනිසාට සේවය කිරීම,මිනිසාගේ පරම යුකුකම නිසාට වේරේ සේවය කිරීම,0.5,0.2121,1,2,long,5.616,5.008,1,0.288,0.0887,0.004392,6.59,2,1
S021,50,S021_050.wav,S021_050_mel.npy,අපි මේ වන විට පැය දොළහක් වැඩ කර පැය දොළහක් විවේක ගත්තා,අපි මේ වන විට පෑ දොළහක් වැඩ කර පැදොළහක් විවේක ගත්තක්,0.3333,0.1163,1,1,long,5.032,4.512,0,0.0,0.0889,0.002468,9.53,2,1
S021,51,S021_051.wav,S021_051_mel.npy,අප කවුරුත් පුදුමයට පත්කරමින් ඈට පණ ආවා,අප කවුරු කුදුමේට පත් කරමි ඇත්ත් ඇත්ත් ඇට පන ආවක්,1.0,0.5,2,2,long,5.939,4.896,2,0.256,0.0895,0.002113,6.536,2,1
S021,52,S021_052.wav,S021_052_mel.npy,සුගන්ධවත් පුෂ්පයෝ අපගේ සොහොයුරියෝය,සුගන්ඩත්වක් කූෂ්වයෝ අපගේ සුහොයිරියෝය.,0.75,0.2903,1,2,short,4.388,3.94,2,0.192,0.0871,0.003267,7.867,2,0
S021,53,S021_053.wav,S021_053_mel.npy,ගංගාවෝ අපගේ සොහොයුරෝ වෙති,ගංගා වෝ අපගේ සොහොයුරුවෙත්,1.0,0.0909,0,2,short,3.14,2.688,0,0.0,0.0767,0.005052,8.185,2,0
S021,54,S021_054.wav,S021_054_mel.npy,නංගී මට නොදී කිසිවක් නොකනවා ඇතැයි මට සිතේ,නගී මට නොදී කිසිවක් නොකවා ඇතැයි මට සිටේ,0.375,0.0882,0,1,long,5.107,4.147,1,0.384,0.1016,0.002466,8.198,2,1
S021,55,S021_055.wav,S021_055_mel.npy,නංගි උදේ පාන්දරින්ම නැගිටියි,නගී උදේ පාන්දරම මැගිති.,0.75,0.36,2,2,short,2.762,2.506,1,0.256,0.0859,0.004353,9.977,2,0
S021,56,S021_056.wav,S021_056_mel.npy,ඈ මා ගෙදර යන විට අසනු ඇත,ඈ මා ගෙදද යනවිට අසුණු ඇත.,0.5714,0.1111,1,2,long,4.254,3.518,1,0.736,0.1014,0.002101,5.116,2,1
S021,57,S021_057.wav,S021_057_mel.npy,ගොවිතැන සඳහා භාවිත වන උපකරණ එකින් එක විස්තර කරද්දී ළමයි සාවධානව අසා සිටියහ,ගොවිතන සඳහා භාවිත වන උපකර්න කිනෙක විස්තර කරද්දි ළමයි සොව කව්ව දාවර් ආසා සිටියි.,0.7692,0.2581,1,2,long,8.89,8.192,1,0.352,0.1029,0.003498,7.568,2,1
S021,58,S021_058.wav,S021_058_mel.npy,ළමයි පොල්තෙල් හිඳීමට භාවිත කරන සෙක්කුව අසලට රැස් වූහ,ලැපනි බොද්තෙන් මික්‍ර්මට භාවිදා කරුම සේකුව අසළට රැත්වූහ.,0.8889,0.4545,2,2,long,5.788,5.056,1,0.224,0.0855,0.002527,8.703,2,1
S021,59,S021_059.wav,S021_059_mel.npy,ඒ ගොල්ලන්ට අලුත් ක්‍රමයක් හොයා ගන්න වෙනවා,ඒගොල්ලන්ට අලූත් ක්‍රමයා ඔයාගන්න වෙනවා,0.8571,0.1429,1,2,long,3.707,3.227,1,0.256,0.1005,0.00411,10.845,2,1
S021,60,S021_060.wav,S021_060_mel.npy,බොහෝ දෙනෙක් මම එනතුරු බලා ගෙන හිටියා,බොහෝ දෙනෙක් මම එන්න කුරු බලාගෙන හිකියක්,0.5714,0.2,1,2,long,3.407,3.296,0,0.0,0.0977,0.003462,9.102,2,1
S021,61,S021_061.wav,S021_061_mel.npy,මට ආරංචි වුණා රජතුමාගේ ගුහාව ළඟ අනතුරක් කියලා,ආමට ආරණ් කිවුණා රජතුමාගේ ගුහාව ළග අනතුරක් කියල.,0.625,0.1579,1,2,long,4.805,4.384,0,0.0,0.105,0.004074,8.668,2,1
S021,62,S021_062.wav,S021_062_mel.npy,පැය අටකට පසු ඔවුන්ට පියාපත් සලන හඬක් ඇසිණි,මැය අටකට පසු ඔවුක්ට පියාවත් සල හඩක්ද්නි,0.75,0.2286,1,2,long,4.199,3.808,0,0.0,0.0957,0.002695,9.191,2,1
S021,63,S021_063.wav,S021_063_mel.npy,මිනිසුන් ගැන විස්තර දැනගන්න බොහෝ ක්‍රම තියෙනවා,මෙනිසුන් ගැන විස්තර දැනකන්න ගුහෝකම තියෙන,0.7143,0.225,1,2,long,4.118,3.68,0,0.0,0.1077,0.002266,10.87,2,1
S021,64,S021_064.wav,S021_064_mel.npy,ඔබට දින හතරක් දෙමි,ඔබට දින හතරක් දෙමි.,0.0,0.0,0,0,short,2.005,1.824,0,0.0,0.0889,0.002435,8.224,2,0
S021,65,S021_065.wav,S021_065_mel.npy,ඇදුරුතුමා බෙහෙවින් සතුටට පත් විය,අදුරුතුමා වෙහෙත් සත්තූටට පත්විය,1.0,0.2857,1,2,short,3.745,3.104,2,0.208,0.1061,0.002585,9.021,2,0
S021,66,S021_066.wav,S021_066_mel.npy,ඔබට පේන්නේ කුමක්දැයි මම ඇසුවෙමි,ඔබට පෙන්නේ කුමන දැයි ඇමම ඇසුවෙමි.,0.8,0.1481,1,2,short,3.67,3.232,0,0.0,0.1022,0.00311,8.354,2,0
S021,67,S021_067.wav,S021_067_mel.npy,මෙතැන තමයි හොඳම තැන,මෙතැන තමමයි හුදම තැන,0.5,0.1875,1,2,short,2.119,1.824,0,0.0,0.0948,0.002804,8.772,2,0
S021,68,S021_068.wav,S021_068_mel.npy,ඇය කාචය සකස් කර නැවත බැලූවාය,ඇය කාර්ශාච්කාචන සක්ස්කර නැවත මෙලුවාය.,0.6667,0.5652,2,2,long,5.651,4.128,2,0.24,0.1129,0.002676,5.572,2,1
S022,1,S022_001.wav,S022_001_mel.npy,යාළුවෝ හැමදෙනාම නිදහස් උත්සවය බැලුවා,යාළුවෝ හැම දෙනාම නිදහසුසුවේ බැලුවා,0.6,0.1875,1,2,short,3.783,3.296,0,0.0,0.0919,0.003504,9.709,0,0
S022,2,S022_002.wav,S022_002_mel.npy,කවිඳු යාළුවොත් එක්ක මිදුලේ සෙල්ලම් කරමින් සිටියා,ආදුවයා දුවත්සෙක්ක ඉතුලේ සැත්ලම් කරමින් සිටියා,0.7143,0.3333,1,2,long,4.805,4.288,0,0.0,0.0959,0.002511,9.795,0,1
S022,3,S022_003.wav,S022_003_mel.npy,අපේ රටේ නිදහස් උත්සවය,අපේ රටේ නිදහා තුස්සවය,0.5,0.2222,1,2,short,2.648,2.432,0,0.0,0.115,0.002932,7.401,0,0
S022,4,S022_004.wav,S022_004_mel.npy,මම කෝෂය ඇතුලේ සති දෙකක් විතර හිටියා,මම කෝෂ්රය ඇපුලේ සති දෙකක් විතර හිටියා.,0.2857,0.1034,1,1,long,4.426,3.818,1,0.416,0.1215,0.004232,7.595,0,1
S022,5,S022_005.wav,S022_005_mel.npy,පොත් කියවීමෙන් මිනිසා සම්පූර්ණ වේ,පොත් කියවීමෙන් මිනිසා සම්පූර්ණවෙන්,0.4,0.1034,1,1,short,3.405,3.085,0,0.0,0.1046,0.003469,9.401,0,0
S022,6,S022_006.wav,S022_006_mel.npy,මුහුද හරිම ලස්සනයි,මුහුදු හරිම ලස්සනයි.,0.3333,0.0625,0,1,short,4.691,4.064,1,0.352,0.0967,0.004993,3.937,0,0
S022,7,S022_007.wav,S022_007_mel.npy,හැමෝම එකට අත් අල්ලා ගන්න,හැමෝම එකට ආතල්ලාගන්න,0.6,0.15,1,2,short,3.291,2.907,0,0.0,0.1159,0.004719,6.879,0,0
S022,8,S022_008.wav,S022_008_mel.npy,මම එහෙනම් නාගෙන එන්නම්,මම එහෙනම් ගානාගෙන එන්නම්,0.25,0.1053,1,1,short,7.59,6.208,4,0.304,0.1115,0.00347,3.061,0,0
S022,9,S022_009.wav,S022_009_mel.npy,අපි අද පොල් කැඩුවා,අපි අද පොල් කැඩුව,0.25,0.0667,0,1,short,2.421,2.336,0,0.0,0.0998,0.005508,6.421,0,0
S022,10,S022_010.wav,S022_010_mel.npy,"ඇයි හිනා වෙන්නේ, මට රජ වෙන්න බැරිද",හැයි සුනා වෙන්නේ මට රජ වෙන්න බැරිද,0.2857,0.1481,1,1,long,5.145,4.601,1,0.448,0.1146,0.006076,6.086,0,1
S022,11,S022_011.wav,S022_011_mel.npy,දුව සටහන් පොතේ මොනවාද ලියා ගත්තේ,දුව සටහන් තොතේ මොනවාග ලියා ගත්තේ,0.3333,0.0741,0,1,long,3.556,3.392,0,0.0,0.1209,0.001955,7.96,0,1
S022,12,S022_012.wav,S022_012_mel.npy,ඉතින් මෙච්චර පරක්කු වුනේ ඇයි,ඉතින් මෙච්චර පරක්කූ වූවයයි.,0.6,0.2083,1,2,short,4.074,3.658,1,0.256,0.1173,0.004197,6.562,0,0
S022,13,S022_013.wav,S022_013_mel.npy,දවසක් අම්මා අශ්ව පැටියාගෙන් උදව්වක් ඉල්ලුවා,නිදවසක් මම ර්ශ්වහයා පැතියා නිදව්වක් තුව,1.0,0.5,2,2,long,7.112,6.088,2,0.384,0.1028,0.004087,6.242,0,1
S022,14,S022_014.wav,S022_014_mel.npy,ඔය ගඟ හරි ගැඹුරුයි,ඔය ගඟ හරි ගැඹුරුයුයි,0.25,0.1333,1,1,short,3.821,3.296,1,0.32,0.0928,0.007303,4.551,0,0
S022,15,S022_015.wav,S022_015_mel.npy,අශ්ව පැටියා ඉක්මනින් ගෙදර එනවා දැකලා අම්මා පුදුම වුනා,අශ්ව පැටියා ඉක්මනින්ම ගෙතර එනවා දැකල අම්මා කුදුම වුණා,0.4444,0.0889,0,2,long,6.318,5.568,1,0.192,0.0937,0.001708,8.082,0,1
S022,16,S022_016.wav,S022_016_mel.npy,"සිටුතුමනි, අපට අනුකම්පා කරනු මැනවි",සිටුතුමනි අපට අනුකම්පා කරනු මෙනවි.,0.2,0.0345,0,1,short,6.166,5.408,0,0.0,0.0987,0.004608,5.547,0,0
