child_id,annotation_id,spacing_std,baseline_std,local_baseline_drift,avg_slant,avg_size_variation,curve_smoothness,loop_roundness,stroke_continuity,stroke_thickness_consistency,density_distribution,character_shape_consistency,character_proportion_variation,upper_lower_balance,character_spacing_variation,word_spacing_variation,contrast_score,blur_score,ink_density,text_visibility_score,word_detection_ratio,spacing_score,alignment_score,slant_score,size_score,curve_score,loop_score,continuity_score,thickness_score,density_score,shape_score,proportion_score,balance_score,character_spacing_score,contrast_quality_score,blur_quality_score,ink_density_score,text_visibility_quality_score,word_detection_score,overall_score,label,teacher_spacing_rating,teacher_alignment_rating,teacher_size_rating,teacher_slant_rating,teacher_curve_rating,teacher_loop_rating,teacher_stroke_continuity_rating,teacher_shape_rating,teacher_proportion_rating,teacher_structural_balance_rating,teacher_character_spacing_rating,teacher_stroke_thickness_rating,teacher_density_rating,teacher_legibility_rating,teacher_overall_rating,teacher_overall_label,teacher_vs_system_score_difference
257,SIN-ANN-0257,0.445386,0.293253,45.565294,7.714807,0.708525,0.141217,0.259825,0.416576,0.348084,426.763686,0.483581,0.473549,0.640007,0.554737,0.457159,19.258564,73.146999,30.367564,20,10.72298,3,3,5,1,1,1,2,4,2,2,2,3,1,1,2,5,1,5,2.51,Below Average,3,4,4,3,2,2,2,3,3,3,2,4,3,3,3.39,Average,0.88
258,SIN-ANN-0258,0.797918,0.574867,119.982926,11.621307,1.197925,0.192324,0.149631,0.311495,0.711493,1222.957178,0.435184,0.640772,0.301813,0.605141,0.806949,14.96309,209.931684,10.728991,124.040919,35.777903,1,1,5,1,1,1,1,1,1,2,1,1,1,1,5,5,5,5,2.04,Below Average,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1.14,Poor,-0.9
259,SIN-ANN-0259,0.309022,0.55148,133.725354,16.439356,0.770351,0.063102,0.353201,0.605998,0.749331,752.050708,0.576998,0.284205,0.667306,0.375134,0.239387,32.986433,761.750488,23.787221,116.700781,32.511591,4,1,4,1,3,2,3,1,1,3,3,3,3,2,5,5,5,5,2.86,Average,3,2,4,2,5,3,3,3,4,4,3,2,4,3,2.8,Average,-0.06
260,SIN-ANN-0260,0.066794,0.145391,21.062594,9.44268,0.31222,0.114966,0.504101,0.737616,0.649754,277.05777,0.76589,0.242561,0.725262,0.157813,0.031167,25.069459,405.33021,2,86.839684,6.31242,5,4,5,3,1,3,4,2,3,4,4,4,4,2,5,3,5,5,3.74,Good,5,5,5,3,5,5,5,4,5,4,5,3,5,5,4.33,Good,0.59
261,SIN-ANN-0261,0.608682,0.441249,127.190672,5.054049,0.678276,0.111866,0.333431,0.654973,0.524535,716.636469,0.448413,0.458522,0.562443,0.630793,0.580086,32.395513,325.913826,31.365376,149.532593,0.2,2,2,5,1,1,2,3,2,1,2,2,3,1,2,5,5,5,1,2.45,Below Average,2,3,3,4,4,3,3,2,3,3,3,3,3,4,3.01,Average,0.56
262,SIN-ANN-0262,0.51763,0.78746,85.956297,6.296295,1.130004,0.125649,0.385821,0.533932,0.630028,195.776916,0.654699,0.413327,0.584986,0.225518,0.575938,18.172234,30,29.871146,143.388933,5.264073,2,1,5,1,1,2,2,2,4,3,2,3,4,1,1,5,5,5,2.62,Below Average,2,1,2,4,2,3,3,3,3,2,4,3,5,3,2.77,Average,0.15
263,SIN-ANN-0263,0.570918,0.197333,49.053331,13.793154,0.280225,0.111078,0.526313,0.881599,0.470131,25,0.759866,0.15528,0.844285,0.387537,0.587089,26.379766,553.294276,2.85785,42.647785,12.170892,2,3,4,4,1,3,5,3,5,4,4,4,3,2,5,4,2,5,3.46,Average,3,5,5,4,4,5,5,4,5,4,4,5,5,5,4.5,Very Good,1.04
264,SIN-ANN-0264,0.469541,0.429396,83.451165,2.720243,0.639901,0.087043,0.538912,0.77792,0.242501,492.274447,0.766962,0.349291,0.663973,0.430127,0.48299,34.550935,630.942483,12.818094,74.669028,12.556075,3,2,5,2,2,3,4,4,2,4,3,3,2,2,5,5,4,5,3.24,Average,3,3,5,5,5,5,4,4,4,4,3,5,3,3,4.31,Good,1.07
265,SIN-ANN-0265,0.386326,0.76962,91.377349,8.734837,1.595557,0.189536,0.2079,0.483429,0.831437,927.718318,0.453236,0.525129,0.480178,0.383469,0.364484,35.625704,757.224911,13.88612,139.805036,0.2,3,1,5,1,1,1,2,1,1,2,1,2,3,3,5,5,5,1,2.34,Below Average,3,1,2,2,1,3,2,2,2,2,3,1,2,3,1.81,Below Average,-0.53
266,SIN-ANN-0266,0.658142,0.523797,73.542936,13.026584,1.307495,0.140531,0.313545,0.539291,0.811317,465.866714,0.702576,0.540807,0.830157,0.410276,0.604234,16.16646,102.72553,42.864458,128.91777,24.229696,2,1,4,1,1,2,2,1,2,4,1,4,2,1,3,5,5,5,2.41,Below Average,2,2,2,4,3,3,3,3,2,4,3,2,4,2,2.57,Average,0.16
267,SIN-ANN-0267,0.610383,0.447287,144.474661,7.205016,1.621475,0.147484,0.314832,0.381563,0.967603,1043.314811,0.679482,0.78,0.23624,0.418663,0.523375,27.591446,237.395286,2,77.625311,0.2,2,2,5,1,1,2,1,1,1,3,1,1,2,2,5,3,4,1,2.13,Below Average,2,2,1,2,2,3,2,3,1,1,2,1,2,3,2.09,Below Average,-0.04
268,SIN-ANN-0268,0.673163,0.563287,107.671677,14.08915,1.961152,0.190441,0.226445,0.306913,0.810498,1472.968603,0.430672,0.734909,0.300864,0.840489,0.702699,23.946685,818.584469,17.889018,120.51322,19.041654,2,1,4,1,1,1,1,1,1,2,1,1,1,1,5,5,5,5,2.04,Below Average,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.24,Poor,-0.8
269,SIN-ANN-0269,0.125596,0.30627,71.628174,10.995788,1.299952,0.134531,0.444246,0.63554,0.678123,461.971816,0.956962,0.221395,0.746424,0.323832,0.114941,25.600618,330.868811,13.570622,22.923921,31.321651,5,2,5,1,1,2,3,2,2,5,4,4,3,2,5,5,1,5,3.16,Average,5,4,3,3,4,4,4,5,4,4,4,3,4,4,3.83,Good,0.67
270,SIN-ANN-0270,1.008151,0.508182,87.669506,18.004921,1.569779,0.146625,0.193274,0.275115,0.922028,1221.04977,0.424153,0.747108,0.28931,0.660459,0.973272,32.694453,406.919534,7.948607,63.075057,17.139249,1,1,4,1,1,1,1,1,1,2,1,1,1,2,5,5,3,5,1.91,Below Average,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1.22,Poor,-0.69
271,SIN-ANN-0271,0.220076,0.311085,18.559652,8.766726,0.348931,0.088256,0.390773,0.859404,0.76735,717.203219,0.861482,0.463044,0.604794,0.301976,0.235496,32.035914,737.453808,15.948978,112.002981,1.512062,4,2,5,3,2,2,5,1,1,5,2,3,3,2,5,5,5,3,3.22,Average,5,4,5,5,4,4,5,4,3,3,4,2,4,4,3.87,Good,0.65
272,SIN-ANN-0272,0.280697,0.0475,15.85281,5.60582,0.404354,0.107884,0.391661,0.814631,0.465047,619.183216,0.953892,0.208564,0.798674,0.17829,0.252936,18.337799,295.599148,15.294569,151.490096,24.715547,4,5,5,3,1,2,4,3,1,5,4,4,4,1,5,5,5,5,3.73,Good,4,5,5,5,5,4,5,5,5,5,5,4,5,4,5,Very Good,1.27
273,SIN-ANN-0273,0.236276,0.554763,60.010957,10.010408,0.944753,0.128372,0.333263,0.742672,0.650214,323.424171,0.766532,0.474387,0.535572,0.234909,0.253983,23.97106,30,22.580804,49.380788,19.66844,4,1,5,1,1,2,4,2,3,4,2,2,4,1,1,5,2,5,2.72,Average,4,3,2,4,3,3,3,4,2,3,4,3,4,3,3.2,Average,0.48
274,SIN-ANN-0274,0.794799,0.338208,86.116953,12.044838,1.115894,0.172799,0.196233,0.414294,0.927882,1011.738539,0.526235,0.454639,0.29072,0.704498,0.764535,31.182347,30,10.957887,75.275636,8.32286,1,2,4,1,1,1,2,1,1,2,2,1,1,2,1,5,4,5,1.98,Below Average,1,2,2,3,2,2,3,2,3,1,1,1,3,2,1.77,Below Average,-0.21
275,SIN-ANN-0275,0.546531,0.740604,122.631698,15.067952,1.264529,0.14944,0.205353,0.326981,0.644861,891.027736,0.650503,0.590575,0.517747,0.514102,0.511752,24.735131,219.225345,15.727134,118.151652,8.180946,2,1,4,1,1,1,1,2,1,3,1,2,2,1,5,5,5,5,2.24,Below Average,2,2,1,1,2,2,2,3,2,3,3,3,2,3,2.49,Below Average,0.25
276,SIN-ANN-0276,1.005822,0.952863,118.33464,10.59297,0.751491,0.19103,0.272075,0.323176,0.887782,1107.36971,0.453807,0.593172,0.236171,0.496001,0.997439,24.91091,278.025017,26.330073,52.071485,18.271549,1,1,5,1,1,1,1,1,1,2,1,1,2,1,5,5,3,5,2.01,Below Average,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Poor,-1.01
277,SIN-ANN-0277,0.121965,0.101673,55.859118,0,0.355648,0.08743,0.31013,0.816208,0.420341,494.065331,0.947691,0.150682,0.911132,0.236325,0.177042,26.325011,267.847667,13.420148,121.81556,5.367457,5,4,5,3,2,2,4,3,2,5,4,5,4,2,5,5,5,5,3.92,Good,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4.59,Very Good,0.67
278,SIN-ANN-0278,0.420073,0.420287,75.505306,9.682498,0.630713,0.165762,0.349639,0.475179,0.866991,963.589904,0.697886,0.46142,0.529337,0.466761,0.379108,11,111.217356,16.141237,20,27.145417,3,2,5,2,1,2,2,1,1,3,2,2,2,1,3,5,1,5,2.45,Below Average,3,2,3,3,2,2,1,3,3,2,3,1,2,2,2.11,Below Average,-0.34
279,SIN-ANN-0279,0.251709,0.146586,0,14.383878,0.784283,0.086802,0.329782,0.953199,0.49851,684.378323,0.952283,0.312222,0.754211,0.4335,0.274138,12.273523,333.527648,4.151671,70.463406,34.494611,4,4,4,1,2,2,5,3,1,5,3,4,2,1,5,5,4,5,3.29,Average,4,5,4,4,5,4,5,5,5,5,4,5,5,5,4.55,Very Good,1.26
280,SIN-ANN-0280,0.111134,0.144095,105.497611,7.521808,0.536897,0.062395,0.478074,0.673426,0.44597,245.757264,0.880648,0.230086,0.744617,0.41705,0.104628,18.200763,171.924759,18.396928,95.37751,39.987941,5,4,5,2,3,3,3,3,3,5,4,4,2,1,4,5,5,5,3.7,Good,5,5,5,5,5,5,4,5,5,4,4,5,4,5,4.63,Very Good,0.93
281,SIN-ANN-0281,0.635581,0.496491,54.127481,20.023694,1.429985,0.179899,0.179771,0.502929,0.782601,735.815975,0.465194,0.539828,0.461955,0.789913,0.644607,28.196995,176.648953,18.576761,152.066465,25.081976,2,1,3,1,1,1,2,1,1,2,1,2,1,2,4,5,5,5,2.05,Below Average,2,2,2,1,1,1,3,3,2,2,1,1,2,2,1.67,Below Average,-0.38
282,SIN-ANN-0282,0.572903,0.527748,88.72333,15.329306,0.875252,0.105755,0.213553,0.558876,0.645977,1263.924403,0.256503,0.657555,0.493403,0.619235,0.529903,15.468885,15.390855,8.712945,40.090264,4.524329,2,1,4,1,1,1,3,2,1,1,1,2,1,1,1,5,2,5,1.91,Below Average,2,2,3,2,3,2,3,1,1,2,2,3,2,2,2.1,Below Average,0.19
283,SIN-ANN-0283,0.406124,0.350648,88.242612,9.675108,0.647636,0.099732,0.40471,0.826896,0.48452,592.903134,0.834188,0.222043,0.645636,0.54171,0.387822,22.355449,121.375977,11.034125,139.671125,13.506788,3,2,5,2,2,2,4,3,1,4,4,3,2,1,3,5,5,5,3.06,Average,3,3,5,4,4,4,5,4,4,3,3,4,4,3,3.5,Good,0.44
284,SIN-ANN-0284,0.249886,0.177425,20.392163,7.195699,0.552567,0.103995,0.46631,0.762453,0.715071,511.134163,0.744273,0.240331,0.88718,0.381938,0.198429,28.53166,144.405794,17.366968,114.433366,0.2,4,4,5,2,1,3,4,1,1,4,4,5,3,2,4,5,5,1,3.29,Average,4,5,4,4,4,4,5,4,4,5,4,2,4,5,3.85,Good,0.56
285,SIN-ANN-0285,0.076986,0.173107,51.123839,7.814068,0.71548,0.148736,0.418532,0.738707,0.475231,640.813754,0.619187,0.412936,0.914898,0.246793,0.02,33.916285,132.517356,8.811041,22.468959,12.392049,5,4,5,1,1,2,4,3,1,3,2,5,4,2,4,5,1,5,3.24,Average,4,4,4,4,3,4,5,4,4,5,5,3,4,4,4.01,Good,0.77
286,SIN-ANN-0286,0.0912,0.263605,93.252264,4.201631,0.580452,0.099254,0.368866,0.710537,0.48588,414.964497,0.385761,0.404843,0.787061,0.162584,0.117829,34.346328,437.826767,6.917211,56.510245,36.506365,5,3,5,2,2,2,4,3,2,1,2,4,4,2,5,5,3,5,3.31,Average,5,4,4,4,4,3,4,3,4,4,5,3,4,4,3.69,Good,0.38
287,SIN-ANN-0287,0.261376,0.204517,59.064544,11.236753,1.82326,0.134144,0.303404,0.527746,0.647765,791.182827,0.689177,0.477196,0.414197,0.341401,0.233362,24.647599,135.293187,3.369167,143.848061,10.375891,4,3,5,1,1,2,2,2,1,3,2,2,3,1,4,4,5,5,2.8,Average,4,4,3,3,3,2,2,4,2,2,4,3,3,3,3.36,Average,0.56
288,SIN-ANN-0288,0,0.215717,78.372778,12.783543,0.34276,0.079802,0.504329,0.85731,0.416307,237.696,0.878147,0.268792,0.892496,0.235938,0.060703,21.595123,465.396772,12.575858,37.860962,23.326361,5,3,4,3,2,3,5,3,3,5,3,5,4,1,5,5,2,5,3.68,Good,5,5,5,3,5,5,5,5,4,5,5,5,5,5,4.8,Very Good,1.12
289,SIN-ANN-0289,0.388652,0.235275,52.522711,14.438516,1.171593,0.131824,0.429546,0.614178,0.794198,743.543365,0.820193,0.344096,0.561387,0.494961,0.312442,26.310075,211.046496,9.499313,55.398454,30.735233,3,3,4,1,1,2,3,1,1,4,3,3,2,2,5,5,3,5,2.76,Average,3,4,2,3,4,4,3,4,3,3,3,2,3,2,3.45,Average,0.69
290,SIN-ANN-0290,0.396927,0.367642,76.827212,14.454484,1.300163,0.103764,0.207952,0.564591,0.376838,1028.647744,0.332909,0.367144,0.444059,0.439995,0.434782,15.568594,244.292497,8.66254,100.358826,39.407187,3,2,4,1,1,1,3,3,1,1,3,2,2,1,5,5,5,5,2.57,Below Average,4,2,3,3,3,2,3,2,4,3,3,4,3,4,2.94,Average,0.37
291,SIN-ANN-0291,0.528671,0.353632,61.27165,6.453237,0.783462,0.104587,0.416427,0.486295,0.507808,434.155736,0.430938,0.433806,0.669768,0.307533,0.55033,18.601574,48.086787,20.935131,73.9712,21.066832,2,2,5,1,1,2,2,2,2,2,2,3,3,1,1,5,4,5,2.47,Below Average,3,3,4,2,3,3,2,2,4,3,3,3,4,3,3.25,Average,0.78
292,SIN-ANN-0292,0.395655,0.130053,54.291481,5.636816,0.623165,0.079496,0.447693,0.904068,0.554266,613.515031,0.87341,0.281073,0.864981,0.065266,0.378023,24.871723,552.072203,7.806697,93.709572,0.2,3,4,5,2,2,2,5,2,1,5,3,5,5,1,5,5,5,1,3.41,Average,4,5,5,5,5,5,5,4,5,5,5,4,5,5,4.95,Very Good,1.54
293,SIN-ANN-0293,0.533272,0.38342,105.651584,5.425591,0.894523,0.076849,0.463682,0.922802,0.420289,497.027039,0.920132,0.504848,0.767785,0.243701,0.514733,26.140604,457.685364,28.577186,122.087711,20.229383,2,2,5,1,2,3,5,3,2,5,2,4,4,2,5,5,5,5,3.26,Average,3,4,4,4,4,4,5,5,3,4,3,4,5,4,3.87,Good,0.61
294,SIN-ANN-0294,0.604399,0.521161,164.20852,9.164356,2.097304,0.185904,0.213896,0.348048,0.69055,1309.191831,0.428459,0.306129,0.519158,0.465684,0.586837,24.449679,309.420929,19.033612,73.371623,35.732884,2,1,5,1,1,1,1,2,1,2,3,2,2,1,5,5,4,5,2.34,Below Average,2,2,1,2,1,2,2,2,3,1,2,2,2,2,2.18,Below Average,-0.16
295,SIN-ANN-0295,0.935029,0.663712,125.089256,18.523239,1.467741,0.217787,0.225454,0.466835,0.623614,555.812531,0.298715,0.590396,0.307515,0.867446,0.929436,31.06128,271.846272,29.914623,120.114276,34.466737,1,1,4,1,1,1,2,2,1,1,1,1,1,2,5,5,5,5,2.04,Below Average,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1.44,Poor,-0.6
296,SIN-ANN-0296,0.60805,0.641498,175.708962,10.846511,1.564959,0.146077,0.409375,0.322525,0.837988,721.537736,0.447748,0.505188,0.168418,0.729691,0.634561,13.78878,75.881745,26.667378,116.665969,18.691172,2,1,5,1,1,2,1,1,1,2,2,1,1,1,2,5,5,5,2.11,Below Average,2,2,2,3,3,3,2,1,2,1,1,1,3,3,2.06,Below Average,-0.05
297,SIN-ANN-0297,0.554677,0.099605,23.893432,11.784055,0.312727,0.069756,0.308548,0.631316,0.577872,1179.028251,0.622427,0.473668,0.636905,0.156302,0.526605,28.915641,339.204633,44.275688,104.452288,9.196351,2,5,5,3,3,2,3,2,1,3,2,3,4,2,5,5,5,5,3.34,Average,3,5,3,4,5,3,3,3,3,4,5,3,3,5,3.88,Good,0.54
298,SIN-ANN-0298,0.578607,0.588765,73.745944,10.093138,1.349577,0.123126,0.142971,0.411638,0.583558,721.817187,0.424243,0.427462,0.443994,0.722047,0.650153,27.432749,205.528816,9.186884,116.233877,20.33113,2,1,5,1,1,1,2,2,1,2,2,2,1,2,5,5,5,5,2.37,Below Average,1,2,3,3,3,1,1,2,3,2,1,2,4,2,1.91,Below Average,-0.46
299,SIN-ANN-0299,0.348948,0.134949,62.581799,8.421947,0.138909,0.0771,0.471116,0.780044,0.446515,210.026408,0.953961,0.197366,0.738698,0.226247,0.363973,37.566906,176.412078,18.423771,114.472974,20.775547,4,4,5,5,2,3,4,3,3,5,4,4,4,3,4,5,5,5,4.06,Good,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4.81,Very Good,0.75
300,SIN-ANN-0300,0,0.103898,0,4.753978,0.442815,0.082579,0.427197,0.790749,0.139714,196.261323,0.95085,0.153463,0.961954,0.116992,0.02,22.050424,738.604135,2,128.935048,29.077012,5,4,5,3,2,2,4,5,4,5,4,5,5,1,5,3,5,5,4.05,Good,5,5,4,5,4,4,5,5,5,5,5,5,4,5,4.66,Very Good,0.61
301,SIN-ANN-0301,0.109342,0.185962,39.130872,9.306831,0.504368,0.09204,0.414132,0.807358,0.479698,1075.117157,0.643067,0.199508,0.448084,0.112781,0.06198,15.561292,30,24.803794,89.152,18.075084,5,3,5,2,2,2,4,3,1,3,4,2,5,1,1,5,5,5,3.29,Average,4,5,4,3,5,3,4,3,5,3,5,4,4,4,3.99,Good,0.7
302,SIN-ANN-0302,0.144345,0.225362,84.970079,9.232715,0.448603,0.132599,0.346217,0.57721,0.751573,179.40615,0.915367,0.543692,0.575434,0.346385,0.053255,26.212826,204.184913,6.671325,115.880143,20.162744,5,3,5,3,1,2,3,1,4,5,1,3,3,2,5,5,5,5,3.43,Average,4,4,5,5,3,4,4,5,2,3,4,2,5,4,3.71,Good,0.28
303,SIN-ANN-0303,0.236949,0.015364,26.268022,2.974863,0.791216,0.101081,0.45963,0.835295,0.574454,476.508719,0.915636,0.463508,0.64522,0.045879,0.253067,15.379202,560.457783,40.693402,60.091304,19.775211,4,5,5,1,1,3,4,2,2,5,2,3,5,1,5,5,3,5,3.42,Average,5,5,5,5,5,5,5,5,4,5,5,3,5,5,4.86,Very Good,1.44
304,SIN-ANN-0304,0.527797,0.594789,89.415012,0.654006,1.470998,0.134783,0.358909,0.703034,0.570671,789.406252,0.781011,0.56027,0.498437,0.312327,0.440946,24.19592,314.570465,39.504353,79.749177,17.802461,2,1,5,1,1,2,4,2,1,4,1,2,3,1,5,5,4,5,2.59,Below Average,3,3,3,4,3,3,4,4,2,3,3,3,4,3,3.42,Average,0.83
305,SIN-ANN-0305,0.549052,0.538011,105.672557,12.724799,1.037129,0.164044,0.2536,0.477252,0.680423,741.144263,0.370264,0.619501,0.462697,0.804021,0.585202,27.100089,446.763558,28.751311,99.341844,11.444704,2,1,4,1,1,1,2,2,1,1,1,2,1,2,5,5,5,5,2.18,Below Average,3,2,2,2,1,2,3,2,2,2,1,1,2,2,2.15,Below Average,-0.03
306,SIN-ANN-0306,0.124757,0.043844,0,1.933631,0.181487,0.084017,0.558679,0.60196,0.433121,68.781488,0.824924,0.034856,0.951119,0.560512,0.071517,14.904371,413.891144,3.890382,92.736522,18.864203,5,5,5,4,2,3,3,3,5,4,5,5,1,1,5,5,5,5,4.05,Good,5,5,5,5,5,5,4,5,5,5,3,5,5,5,4.94,Very Good,0.89
307,SIN-ANN-0307,0.574011,0.936831,116.599855,17.06188,1.665205,0.166094,0.465995,0.542826,0.708564,1121.77233,0.547209,0.594521,0.57748,0.558323,0.533985,24.4566,140.294444,15.770627,83.974358,0.2,2,1,4,1,1,3,2,1,1,2,1,3,1,1,4,5,4,1,2.05,Below Average,1,1,2,1,2,3,3,2,2,3,2,2,2,2,1.66,Below Average,-0.39
308,SIN-ANN-0308,0.787887,0.768355,90.602281,18.131525,1.801357,0.181646,0.141289,0.334849,0.661597,943.486705,0.231164,0.630954,0.58689,0.665173,0.841443,24.685217,715.578294,21.588219,107.037621,31.762998,1,1,4,1,1,1,1,2,1,1,1,3,1,1,5,5,5,5,2.05,Below Average,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1.06,Poor,-0.99
309,SIN-ANN-0309,0.804213,0.741271,122.096235,8.690399,1.898856,0.218308,0.099774,0.382843,0.832465,1511.262306,0.345459,0.653558,0.25292,0.677465,0.784007,25.493874,200.593731,24.190617,132.04584,13.801316,1,1,5,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,2.03,Below Average,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.28,Poor,-0.75
310,SIN-ANN-0310,0.708145,0.375786,130.381529,15.189068,1.330333,0.176489,0.07236,0.277301,0.82714,1402.347886,0.448553,0.709584,0.287395,0.719916,0.698421,20.951581,62.237875,4.848903,35.864519,0.339145,1,2,4,1,1,1,1,1,1,2,1,1,1,1,2,5,2,1,1.64,Poor,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,Poor,-0.64
311,SIN-ANN-0311,0.5884,0.425258,38.844181,4.336025,0.895382,0.126606,0.266876,0.328834,0.490699,919.988582,0.465888,0.543036,0.440482,0.722393,0.615691,16.221388,569.671698,23.347789,58.648293,7.4837,2,2,5,1,1,1,1,3,1,2,1,2,1,1,5,5,3,5,2.29,Below Average,2,2,3,4,2,2,1,1,2,2,2,3,2,3,1.9,Below Average,-0.39
312,SIN-ANN-0312,0.281744,0.397983,92.17284,14.240296,1.231969,0.123148,0.485992,0.599402,0.511867,552.017303,0.60511,0.588413,0.529719,0.496546,0.293512,30.116026,991.567507,41.423348,120.24995,53.90555,4,2,4,1,1,3,3,2,1,3,1,2,2,2,5,5,5,5,2.74,Average,4,3,1,2,4,4,3,3,3,2,3,4,4,3,3.08,Average,0.34
313,SIN-ANN-0313,0.273208,0.115651,34.357618,7.534504,0.756435,0.108134,0.502241,0.767631,0.329259,598.631014,0.768208,0.348958,0.925146,0.234969,0.254235,31.578556,30,13.826532,70.620138,25.133591,4,4,5,1,1,3,4,4,1,4,3,5,4,2,1,5,4,5,3.36,Average,5,4,4,5,4,5,5,4,5,5,5,5,5,5,4.85,Very Good,1.49
314,SIN-ANN-0314,0.778085,0.236165,0,10.947302,0.470856,0.099589,0.367394,0.730564,0.683602,1190.956818,0.675517,0.350491,0.670191,0.407735,0.804654,25.988398,30,11.828962,131.785259,31.541636,1,3,5,2,2,2,4,2,1,3,3,3,2,2,1,5,5,5,2.78,Average,2,5,4,3,4,3,4,3,3,3,3,3,3,2,3.02,Average,0.24
315,SIN-ANN-0315,0.697612,0.644342,45.967104,6.290214,0.919044,0.156254,0.362707,0.45919,0.547971,491.468754,0.492562,0.505169,0.58282,0.536955,0.731825,21.275292,205.406331,25.919767,51.928382,11.982461,2,1,5,1,1,2,2,2,2,2,2,3,2,1,5,5,3,5,2.45,Below Average,2,3,4,3,1,3,2,2,3,3,2,4,3,2,2.5,Average,0.05
316,SIN-ANN-0316,0.143665,0.164372,43.664747,7.012674,0.816424,0.105791,0.4905,0.719919,0.60951,502.609855,0.86414,0.174457,0.905326,0.207005,0.153459,30.872079,297.808171,5.9928,42.393415,24.593617,5,4,5,1,1,3,4,2,1,5,4,5,4,2,5,5,2,5,3.52,Good,5,5,4,5,5,4,5,5,5,5,5,4,4,5,4.88,Very Good,1.36
317,SIN-ANN-0317,0.218812,0.142988,78.773969,13.199928,0.706796,0.13126,0.338631,0.462177,0.723816,1202.153777,0.553379,0.569911,0.430653,0.605887,0.187503,14.5596,686.819142,27.315312,82.338837,17.18498,4,4,4,1,1,2,2,1,1,3,1,2,1,1,5,5,4,5,2.64,Below Average,4,4,2,3,3,3,2,2,2,2,2,2,3,2,2.78,Average,0.14
318,SIN-ANN-0318,0.482393,0.105974,62.140958,12.031325,1.101172,0.14286,0.111625,0.464017,0.684245,1273.643187,0.592347,0.367792,0.666964,0.348691,0.523453,19.764029,549.002404,18.825196,104.821885,36.023867,3,4,4,1,1,1,2,2,1,3,3,3,3,1,5,5,5,5,2.84,Average,2,4,3,4,3,1,3,3,3,3,4,3,2,3,2.91,Average,0.07
319,SIN-ANN-0319,0.283518,0.364338,129.390054,9.269193,0.854168,0.103942,0.233177,0.514405,0.568322,846.130998,0.529519,0.6769,0.47365,0.641551,0.276336,31.920041,828.702587,37.226669,70.695424,0.2,4,2,5,1,1,1,2,2,1,2,1,2,1,2,5,5,4,1,2.38,Below Average,4,3,3,4,3,2,3,3,2,3,1,4,2,4,3.11,Average,0.73
320,SIN-ANN-0320,0.475646,0.378879,115.213061,15.690404,1.307374,0.111494,0.291548,0.471374,0.805422,924.875206,0.848133,0.502738,0.537009,0.14698,0.488226,31.715866,545.379165,2.502887,101.939606,4.780604,3,2,4,1,1,1,2,1,1,4,2,2,5,2,5,4,5,5,2.67,Below Average,3,3,2,2,4,3,2,4,3,3,4,2,3,2,3.2,Average,0.53
321,SIN-ANN-0321,0.417792,0.589038,108.454982,12.32304,0.672185,0.142944,0.326003,0.702743,0.59131,642.9763,0.579978,0.632095,0.507175,0.284304,0.464086,26.960412,30,27.173473,148.603735,2.953443,3,1,4,1,1,2,4,2,1,3,1,2,3,2,1,5,5,4,2.42,Below Average,3,3,3,2,3,3,4,3,2,2,5,3,3,2,2.91,Average,0.49
322,SIN-ANN-0322,0.259407,0.401846,13.230962,11.635906,0.88654,0.139073,0.442744,0.632345,0.461727,998.096902,0.834863,0.429972,0.758656,0.586499,0.188064,27.93358,287.856765,15.493115,103.772166,7.950268,4,2,5,1,1,2,3,3,1,4,2,4,1,2,5,5,5,5,2.98,Average,4,4,3,3,3,4,4,5,3,5,3,5,3,4,3.95,Good,0.97
323,SIN-ANN-0323,0.723768,0.544292,142.646354,13.933502,0.960921,0.170262,0.183201,0.544304,0.639461,803.810184,0.283893,0.66674,0.551723,0.518594,0.75621,13.73744,30.450188,8.984746,35.626724,0,1,1,4,1,1,1,2,2,1,1,1,3,2,1,1,5,2,1,1.71,Poor,2,2,2,2,2,2,3,1,2,2,2,3,2,3,2.32,Below Average,0.61
324,SIN-ANN-0324,0.373299,0.591753,96.601924,12.512591,1.358594,0.11036,0.283186,0.777952,0.783834,593.492503,0.619785,0.575956,0.832893,0.447182,0.362925,19.425337,452.457587,12.972276,103.534894,8.869973,3,1,4,1,1,1,4,1,1,3,1,4,2,1,5,5,5,5,2.53,Below Average,3,3,2,3,3,3,4,3,2,4,3,3,3,4,3.07,Average,0.54
